,Alex,Morgan,Taylor,Casey,Skylar,Morgan,Quinn,Sage,Avery,Blair,Harper,Dylan,Charlie,Jordan,Sam,Parker,Blake,Jordan,Emerson,Riley
2661,,,,,,,,,,,,,,,,,,,,
2662,,,,8.0,5.0,,,,,,,,,5.0,,,,5.0,,
2663,,,,7.0,,,,,,,,,,,,,,,,
2664,,,,,,,,,,,,,,7.0,,,,7.0,,
2665,,,,,,,,6.0,,,,,,,,5.0,,,,
2666,,,,,,,,,,,,,,,,,6.0,,,
2667,,,,,,,,,,,,,,,,,,,,
2668,,,,,,,,,,,,,,,,,,,,
2669,,,,,,,,,,,,,,,,,,,,
2670,,,,,,,,,,,7.0,,,,,,,,,
2671,,,,,,,,3.0,,,,,,,,,8.0,,2.0,
2672,,7.0,,,,7.0,,,,,6.0,,5.0,8.0,,,6.0,8.0,,
2673,,,,,,,,,,,,,7.0,,,,,,,
2674,,5.0,,,,5.0,,,,,,,,,,,,,,
2675,,,,,,,,,,,,,,6.0,,,,6.0,,
2676,,,,,,,,,,,,,,,,,,,,
2677,,,,,,,,,,,,,,6.0,,,,6.0,,
2678,,,,,,,,,,,7.0,,,,,,,,,
2679,,,,,,,,,,,,,,,,,,,,
2680,7.0,6.0,,,,6.0,,,,,,8.0,,,,,,,,
2681,,,,,,,,,,,,7.0,,,,,,,,
2682,,,6.0,,,,,,,,,,,,,,,,,
2683,,,,,,,,,,,,,,,,,,,,
2684,,,,,,,,,,6.0,,,,,,,,,,
2685,,,,,,,,,,,,,,,,,,,,
2686,,,,,,,,,,,,,,6.0,,,,6.0,,
2687,,,,,,,,,,,,,,8.0,,,,8.0,,
2688,,8.0,,,,8.0,,6.0,,,,,,,,,,,,
2689,,,6.0,,,,,,,,,,,,,,,,,
2690,,,7.0,,,,,,,,,,,,,,,,,
2691,,,,,,,,,,,6.0,,8.0,,8.0,,,,,
2692,,,,,,,,,,5.0,,,,,,,,,,
2693,,,,,,,,,,,,,,,,7.0,,,,
2694,,,7.0,,,,,,,,,,,,,,,,,
2695,,,,,,,,,,,,,7.0,,,,,,,
2696,,,,,,,,,,,,,,,,,,,,
2697,,,,,,,,,,,,,,,,,,,,
2698,,,,,,,,,,,,7.0,,,,,,,,
2699,,,,,,,,,,,,,,,,,,,,
2700,,,,,,,,,,,,,,,,,,,,
2701,,6.0,,,,6.0,,,,,,,,,,,,,,
2702,,,,,,,,,,,,,,,,,,,,
2703,,,,,,,,,,,,,,,,,,,,
2704,,,,,,,,,8.0,,,,,,,,,,,5.0
2705,,,,,,,,,,,,,5.0,,,,,,,
2706,,,,,,,8.0,,,,,,,,,,,,,
2707,,,,,,,,,,,,,,,,,,,,
2708,,,,,,,,,8.0,,,,,,,,,,,
2709,,,,,,,,,,,,,,,,,,,,
2710,,,6.0,,,,,,,,,,,,,,,,,
2711,4.0,7.0,,,,7.0,,,,,,,,,,,,,,
2712,,,8.0,,,,,,8.0,,,,,,,,,,,
2713,,,,,,,,,,,,,,,,,,,,
2714,,,,,,,,,6.0,,,,,,,,,,,
2715,,6.0,,,,6.0,,,,,,,,,,,,,,
2716,,,,,,,,,,,,,,,,,,,,
2717,,,,,,,,,,,,,,,,,,,,
2718,6.0,,,,,,,,,,,,,,,,,,,
2719,,,,,,,,,,,,,,,,,,,5.0,
2720,,,,,,,,,,,,,,,,7.0,,,5.0,
2721,,,,,,,,,,,,,,,,,,,,
2722,,,,,,,,,,,,,,,,,,,,
2723,,,,,,,,,,,,9.0,,,7.0,,,,,
2724,,,,,,,,,,,,,,,,,,,,
2725,,,,8.0,,,,,,,,,,,,,,,,
2726,,,,,,,,,,,,7.0,,,,,,,,
2727,,,,,,,,,,,,,,,,,,,,
2728,,,,7.0,,,,,,,,,,,,,,,,
2729,,,1.0,,,,,,,,,,,,,,,,6.0,
2730,,,,,,,,,,,,,,,,,,,,
2731,,8.0,,,,8.0,,,,,,,,,,3.0,,,,
2732,,,,,,,,,,,,,,,,,,,,
2733,,,,,,,,,,,,,,,,,,,,
2734,,,,,,,6.0,,,,,,,,,,,,,
2735,,,,,,,,,,,,,,7.0,,,,7.0,,
2736,,,,,,,,,,,,8.0,7.0,,,,,,,
2737,,,,,,,,,,,,,,,,,,,,
2738,,,,,,,,,,,,,,,,,,,,
2739,,,,,,,,,,,,,,,,,,,,
2740,,,,,,,,,,,,,,,,,,,,
2741,,,,,3.0,,,,,7.0,7.0,,,,,,,,,
2742,,,,,,,,,,6.0,,,,,,,,,,
2743,,,,,,,,,,,,,,,,,,,,
2744,,7.0,,,,7.0,,,,,,,6.0,,,,7.0,,,
2745,,,,,,,,,,,,8.0,8.0,,,,,,7.0,
2746,,,,,,,,,4.0,,,8.0,,,,,,,,
2747,,,,8.0,,,,,,,,,,,,,,,,
2748,,,,,,,,,,,,,,,6.0,,,,,
2749,,,8.0,,,,,,,,,,,,,,,,,
2750,,,,,,,,,,8.0,,,,5.0,,,,5.0,,
2751,,5.0,,,,5.0,,,,,,,,,,,,,,
2752,,8.0,,,,8.0,,,,,,,,,,,,,,
2753,,,,,,,,,,,,,,,,,7.0,,,
2754,,,,,,,,,6.0,,,,,,,,,,,
2755,,,8.0,,,,,,4.0,,,,,,,,,,,
2756,,,,,,,,,,,,,,,,,,,,
2757,,,,,,,,,,,,,,,,,,,,
2758,,,,,,,,,,,,,,,,,,,,
2759,,,,,8.0,,,,,6.0,,,,,,,,,,
2760,,,,,,,4.0,,,,,,,8.0,,3.0,,8.0,,
2761,,,,,,,,,,,,,,,,,,,,
2762,,,,,,,,,,,,,,,,,,,,
2763,,,,,6.0,,,,,,,5.0,,,,,,,,
2764,,,5.0,,,,,,,,,,,,,,,,5.0,
2765,6.0,,,,,,,,,,,,,,,,,,,
2766,,6.0,,,,6.0,,,,,,,,,,,,,,
2767,,,,,,,,,,,,,,,,7.0,,,,
2768,,,,,,,,,,,,,,,,,,,,
2769,,,,,,,,,,,,,,,,,,,,
2770,,6.0,,,,6.0,,,,,,,,,,,,,,
2771,7.0,,,,,,,,7.0,,,,,,,,,,,
2772,,,,,,,,4.0,,,,,,,,,,,5.0,
2773,,,,,,,,,,,,,,,,,,,,
2774,7.0,,,,,,,,,,,,,,,5.0,,,,
2775,,,,,,,,,,,,,,,,,,,8.0,
2776,,,,,8.0,,,,,,,8.0,,,,,,,,
2777,,,,,4.0,,,,,,6.0,,,,,,,,,
2778,,,,,,,,,,,,,,,,,,,,
2779,,,,,,,,,,,,,,,,,,,,
2780,,,,,,,,,,,6.0,,8.0,,,,,,,5.0
2781,,,,,,,,,,,,,,,,,,,,
2782,,,,,,,,,,,,4.0,,,,,,,,
2783,5.0,,,,,,,,,,5.0,,,6.0,8.0,,,6.0,,
2784,,,,,,,,,,,,6.0,,,5.0,,,,,
2785,,,,,,,,,,,,,,8.0,,,,8.0,,
2786,,,,,,,,,,,,,,8.0,,,,8.0,,
2787,,,,,,,,5.0,,,,7.0,,,,,,,,
2788,,,,,,,,,,7.0,,,,,,,,,,
2789,,,,,,,,,,,,,,7.0,,,,7.0,,
2790,,,,,,,,,,,,,,,,,,,,
2791,,5.0,,,,5.0,,8.0,,,,,,,,,,,,
2792,,,,,,,,,,7.0,,,,,,,,,,
2793,,,,,,,,,,,,,,,,,,,,
2794,,,,,,,,,,,,8.0,,,,,,,,
2795,,,7.0,,,,,,,,,,,,8.0,7.0,,,,
2796,,,,7.0,,,,,,,,,,,,,,,,
2797,,,,,,,,,,,,,,,,,,,,
2798,5.0,,,,,,,,,,,7.0,,,,,,,,
2799,,,,,,,,,,,,,,,,,,,,
2800,,,,,,,,,,,,,,,,,,,,
2801,,,,5.0,,,,,,,,,5.0,,,,,,,5.0
2802,,,,,,,,,,,,,,,8.0,,,,,
2803,,,,,,,,,,,,,,,,,,,,4.0
2804,,8.0,,,,8.0,,,,,,,,,,,,,,6.0
2805,,,,,,,,,,,,,,,,,,,,
2806,,,,,,,,,,,,,,,7.0,,,,,
2807,,,,,,,,,,,,,,,,,,,,
2808,,,,,5.0,,,,,,,,,,,,,,,7.0
2809,,,,,,,,,,,,,,,,,,,,
2810,,,,,,,,,,,,,,,,,,,,
2811,,,,,,,,,,,,,,,,,7.0,,,
2812,,7.0,,,,7.0,,,,,,,,6.0,,,,6.0,,
2813,,,,,7.0,,,,,,,,,,,,,,,
2814,,5.0,,,,5.0,,,,,,,,,,,,,,7.0
2815,,,,,,,,,,,,,,,,,,,,
2816,,,,,,,,,,,,,6.0,,,,,,,
2817,,,,,,,7.0,,,,,,,,,,,,,
2818,,,,,,,,,,,,,,,,3.0,,,,
2819,,6.0,,,,6.0,,,,,,,,,,,,,,
2820,,,,,,,,,,7.0,,,,,,,5.0,,,
2821,,,,,,,,,,,,,,,,,,,,
2822,,,,,,,,,,,,,,,,,,,6.0,
2823,,,,,,,,,,,,,,,,,,,,
2824,,,,,,,,,,,,,,,,5.0,,,,
2825,,,,,7.0,,,,,,,,,,,,,,,
2826,,,,,,,,,,,,,8.0,,,,,,,
2827,,,,,,,,,,,,,,,,,,,,
2828,,,,,,,,,,,,,,,,,,,,
2829,,,,,,,,,,,,8.0,,,,,,,,
2830,,,,,,,,,,,,,,,,,,,,6.0
2831,,,,,7.0,,,,,,,,,,,,,,,
2832,,,4.0,,,,,,,,,,,,7.0,,,,,
2833,,,,,,,,,,,,,7.0,,,,,,,
2834,,,,,,,,,,,,,,,,,,,,
2835,,,,,,,,,,,,,,,,,,,,
2836,,,,,,,,,,,,6.0,8.0,,,,,,,
2837,,,,,7.0,,,,,,,,,6.0,,6.0,,6.0,,
2838,6.0,,,6.0,,,,,,,,,,7.0,,,,7.0,,
2839,,,,,,,,,,,,,,,,,,,,
2840,,,,,,,,,,,,,,8.0,,,,8.0,7.0,7.0
2841,,,,,,,,,,,,,,8.0,,,,8.0,,
2842,,,,,,,,,,,,,7.0,,,,,,,
2843,,7.0,,,,7.0,,,,,,,,,,,,,6.0,6.0
2844,,,,,,,,,,,,,,,,,,,,
2845,,,,,,,,,,,,,,5.0,,,,5.0,,
2846,,,,,,,,,3.0,,,,,,,,,,,
2847,,,,,,,,,7.0,,,,,,6.0,,,,,
2848,,,,,,,,,,,,,,,,,,,,
2849,,,,,,,,,,,,,,,,,,,,
2850,,,,,,,,,6.0,,,,,,,,,,,
2851,,,,,5.0,,,,,,,,,,,,,,,
2852,,,,,,,,,,,,,,,,,,,,
2853,,,,,,,,,,,,,,,,,,,,
2854,,,,6.0,,,,,,,,8.0,,6.0,,,,6.0,,
2855,5.0,,,,,,,,,,,,,,,,,,,
2856,,,,,,,,,,,,,,,7.0,,,,,
2857,,,,,,,,,,7.0,,,,,,,,,,
2858,,,,,,,,,,,,,,,,,,,,
2859,,,,,,,,,,,,,,,,,7.0,,,
2860,,,,,,,,,,,,,,,,4.0,6.0,,,
2861,,5.0,,,,5.0,,,,,,,,,,,,,,
2862,,,,,,,7.0,,,,,5.0,,,,,,,,
2863,,,,,,,,,,,,,,8.0,,,,8.0,,
2864,4.0,8.0,,,,8.0,,,,,,,,,,,,,,
2865,,,,,,,,,,4.0,,,,,,,,,,
2866,,5.0,,,,5.0,,,,,,,,8.0,8.0,,,8.0,,
2867,,,,,,,,,,,,,,8.0,,,,8.0,4.0,
2868,,,,,,,,,,7.0,,,,,,,,,,
2869,,,,,,,,,,,,,,,,,,,,
2870,,,,,,,,,,,,,,,,,4.0,,,
2871,,,,,,,,8.0,,,7.0,,,,,,,,,
2872,,,,,,,,,,,,,,8.0,,,,8.0,,
2873,,,,,,,,,,,,,,,,,,,,
2874,,,4.0,,,,,,,,,,,,,,,,,
2875,,8.0,,,,8.0,,,,,,,,,,,,,,
2876,,,,,,,,,,,,,,,,,,,,
2877,,,,,,,,,,,,,4.0,,,,,,,
2878,,,,,,,,,,,,,,,,,,,,
2879,,,,,,,,,,,,,,,,,,,,
2880,,,,,,,,,,,,,,,,,,,,
2881,,,5.0,,,,,,,,,,,5.0,7.0,,,5.0,,
2882,,,,,,,,,,,,,,,,7.0,,,,
2883,,,,,,,,,8.0,,,,,,,,,,,
2884,,8.0,,,,8.0,,,,8.0,,,,,,,,,,
2885,,6.0,,,,6.0,,,,,,,,,,,,,,
2886,,,,,,,,,,,,,,,,,,,,
2887,,,,,,,,,,,,,,,,,,,,
2888,,,,,,,,,,,,4.0,,8.0,,,,8.0,,
2889,,7.0,,,,7.0,,,,,,,,,,4.0,,,,
2890,,,,,,,,,,,,,,,,,,,,
2891,,,,,,,,,,,,,,,,,,,,
2892,,,,,,,,,,,,,,,,,,,,
2893,,,,,,,,,,6.0,,,,,,,,,,
2894,,,,,,,,,,,,,,,,,,,,
2895,,,,,,,8.0,,,,,,,,,,,,,
2896,,,,,3.0,,,,,8.0,,,,,,,,,,
2897,,8.0,,,,8.0,,,,,,,,,,,,,,
2898,,,,,,,,,,,,,,,,,,,,
2899,,,,,,,,,,6.0,,,,,,,,,,
2900,,,,,5.0,,,7.0,,,,,,,,,,,,
2901,,,,8.0,,,,,,,,,,5.0,,,,5.0,,
2902,,,,,6.0,,,,,,,,,,,,7.0,,,
2903,,,,,,,,,,,,,,,,,,,,
2904,,7.0,,,,7.0,,,,,,,,,,,,,,
2905,,,,,,,,,,,,,,,,,,,,
2906,,,,,,,,,,,,,,,,7.0,,,,
2907,,,,,,,,,,,,,,,,,,,,
2908,,,,,,,,,,,,5.0,,,,,,,,
2909,,,,,,,,,,,,,,,,,,,,4.0
2910,,,,7.0,,,,,,,,,,,,,,,,
2911,,,,,,,,,,,,,,,,,,,,
2912,,,,,,,,,,,,,,,,,,,,
2913,,,,7.0,,,,,,,,,,,,,,,,
2914,,,,,,,,,,,,,,,7.0,,,,,
2915,,,,,,,,,,,,,,,,,,,,
2916,,,,,,,,,,,,7.0,,,,,,,,
2917,,8.0,,,,8.0,,,,8.0,,,,,,,,,,
2918,,,,,,,,,,,,,8.0,,5.0,,,,,
2919,,,3.0,,,,,,,,,,,6.0,,,,6.0,,
2920,,,,,,,,,,,,,,,,,,,,
2921,,,,,,,,,,,6.0,,,,,,,,,
2922,,,,,,,,,,,8.0,,,,,,,,,
2923,,,,,,,,,,,,,,1.0,7.0,,,1.0,,
2924,,,,,,,,,,,,,,,,7.0,,,,
2925,,,,,6.0,,8.0,,,,,,6.0,,,,,,,
2926,,,,,6.0,,,,,,,,,,,,,,,
2927,,,,,,,8.0,,,,,,,,,6.0,,,,
2928,,,,,,,,,,,,,,,,,,,,
2929,,,,,,,,6.0,,,,,,,,,,,,7.0
2930,,,,,,,,,,,,,,,,,,,,
2931,,,,,,,,,,,,,,,,,,,,
2932,,,,,,,,,,,,,,,,,,,,
2933,,,,,,,,,,,,8.0,,,,,,,,
2934,,,,,,,,,,,,,,,,,,,,
2935,,,,7.0,,,,,,,,,,,,,,,8.0,
2936,,,,,,,,,,,,,,,,,,,,
2937,,5.0,,,,5.0,,5.0,,8.0,,,,7.0,,,,7.0,,
2938,,,,,,,,,,,,,,,,,,,,
2939,3.0,,,6.0,,,,,,,,,,8.0,,,7.0,8.0,,
2940,5.0,,,,,,6.0,,,,,,,,,,,,,
2941,7.0,,,,,,,,,,,,,,,,,,,
2942,,4.0,,,,4.0,,,,,,,,8.0,,,,8.0,,
2943,,,,,,,,,,,,,,,,,,,,6.0
2944,,,,,,,,,,,,7.0,,,,,,,,
2945,,,,,,,,,,,,,,,,,,,,
2946,,,,,,,,,,,,,,,,,,,,
2947,,,,,,,,,,,,,6.0,,,,,,,
2948,,,,,,,,,,,7.0,,,,,5.0,,,,
2949,,,,,,,,,,,,,,,,,,,,
2950,,,,,,,,,,6.0,,,,,,,,,,
2951,,,,,,,,,,,,,,,,,,,,
2952,,,,,,,,,,,,,,,,,,,,
2953,,,,,,,,,,,,,,,,,,,,
2954,,,,,,,,,,,,,,,,,,,,
2955,,,,,,,,,,,,,,,,,,,,
2956,,,,,,,4.0,,,,,,,,,,,,,
2957,,,,,,,,,,,,,,,,,,,,
2958,,,,,,,,,,7.0,,,,,,,,,,
2959,,,,,,,,6.0,,,,,,,,,,,,
2960,,8.0,,,,8.0,,,,,7.0,,,,,,,,,
2961,,,,,,,,,,,,,,,,,,,,7.0
2962,,,,,,,,,,,,,,,,,,,,
2963,,,,,,,,,,,,,6.0,,,,,,,
2964,,,,,,,,,,,,,,8.0,,,,8.0,,
2965,,,,,,,,,,,,,,7.0,,,,7.0,,
2966,,,,,5.0,,,,,,,,,,6.0,,,,,
2967,,,,,,,,,,,,,,,,,,,,
2968,,,,,,,,,,,,,,,,,,,,
2969,,8.0,,,,8.0,,,,,7.0,,,,,,,,,
2970,,,,,,,,,,,,,,,,,,,,
2971,,,,,,,,,,,,,,,,,,,,
2972,,,,,,,,,,6.0,,,,,,,,,,
2973,,,,,,,,,,,,,,,,,,,,
2974,,,,,,,,,,,,,,,,,,,,
2975,,,,,,,,7.0,,,,,5.0,,,,,,,
2976,,,,,,,,,,,,,,,,,,,,
2977,,,,,,,,,,,,,,,,,,,,
2978,,,,,,,,,,,,,,5.0,,,,5.0,,
2979,,,,,,,,,,,,8.0,,,,,,,,
2980,,6.0,,8.0,,6.0,,,,,,,,,,,,,,
2981,,,,5.0,,,,,,,,,,,,,,,,
2982,,,,,,,,,,,,,,,,,,,,
2983,,,,,,,,,,,,,,,,,,,,
2984,,,,,8.0,,,,,,,,,,,,,,,
2985,,,,,,,,,,,,,,,,,,,,
2986,,,,,,,,,,,,,,,,,,,,
2987,,,,,,,,5.0,,,,,,,,,,,,
2988,,,,,,,,,,,,,,,,,,,,
2989,,,,,,,8.0,,,,,,,,,,,,,
2990,,,,,,,,,,,,,,,,,,,,
2991,,,,,,,,,,,,,,,,,8.0,,,
2992,,,,5.0,,,,,,,,,,,,,,,,
2993,,,,,7.0,,,,,5.0,,,,,,,,,,8.0
2994,,,,,,,,,,,,,,,,,,,,6.0
2995,,,,,,,,,,,,,,5.0,,,,5.0,,
2996,,,,,,,,,,,7.0,,,,7.0,,,,,
2997,,,,,,,,6.0,,,,,,,,,,,,
2998,,,,,,,,,7.0,,,,,,,,,,,8.0
2999,,,,,,,,,,,,,,,,,,,,
3000,,,,,,,7.0,,,,,,,,,,,,,
3001,,,,,,,,,,,,,,7.0,,,,7.0,,
3002,,,,,,,,,,,,,,,,,,,,
3003,,,,,,,,,,,,,,,,,,,,
3004,,,,,,,,,,,,,,,,,,,,
3005,,,,,,,,,,,,7.0,,7.0,,,,7.0,,
3006,,,,,,,,,,,,,,,,,,,,4.0
3007,,,,,,,,,,,,,,,,,,,,
3008,,,,,6.0,,,,,,,,,6.0,,,,6.0,,
3009,,8.0,,,,8.0,1.0,,,,,5.0,,,,,,,,
3010,,,,,,,,,,,,,,,,,,,3.0,
3011,,,,,,,,,,,,,,,,,,,,
3012,,,,,,,8.0,,,,7.0,,,,,,,,,
3013,,,,,5.0,,,,,,,,,,,,,,,
3014,,,,,,,,,,,,,,,,,,,,
3015,,,,,,,,,,,,,,,,,,,,
3016,,,,,,,,,,,,,,,,,,,,
3017,,7.0,,,,7.0,,,,,,,,,,,,,,
3018,,,,,,,,,,,,,,5.0,,,,5.0,,
3019,,,,,,,,,,,,,,,,,,,,
3020,,,,,,,,,,,,6.0,,,,,,,,
3021,,,,,,,,,,,,,,,,6.0,,,,
3022,,,,,,,,,,,,,,,,,,,,
3023,,,,,,,,,,,,,,,,,,,,
3024,,,,,,,,,,,,,,,,,,,,
3025,,,8.0,,,,,,,,,,,,,,,,,
3026,,,,,,,,,,,,,,,,,,,,7.0
3027,,6.0,,,7.0,6.0,,,,,,,5.0,,,,,,,6.0
3028,,,,,,,,,,,,,,7.0,,,,7.0,,
3029,,,,,,,,,,,,,,,,,,,,
3030,,,,,,,,,,,8.0,,,,,,,,6.0,
3031,,,,,,,,,,,6.0,,,,,,,,,
3032,7.0,,,,,,,,,,,,,,,,,,,
3033,,,,,,,,,,8.0,,,,,,,,,,
3034,,,,,4.0,,,,,,,,,,,,,,,
3035,,,,,,,,,,,,,,,,,,,,8.0
3036,7.0,,,,,,,,,,,8.0,,,,,6.0,,,
3037,,8.0,,,,8.0,6.0,,,,,,,,,,,,,
3038,,,,,,,,,,,,,,,7.0,,,,,
3039,,,,,,,,,,,,,,,,,,,,
3040,,,,,,,,,,,,,,,,,,,,
3041,,,,,,,,,,,,,,,,,8.0,,,
3042,,,,,,,,,,,,,8.0,,,,,,,
3043,,,,,,,,,,6.0,,,,,,,,,,
3044,,,,,,,,6.0,,7.0,,,,,,,,,,
3045,,,,,,,,,,,,,,,,,,,,
3046,,,,,,,,6.0,,,,,,,,,,,5.0,
3047,,,,,,,,,,,,,,5.0,,6.0,,5.0,,
3048,,,,,,,,,,,,,,7.0,,,,7.0,,
3049,,,,,,,,,,,,,,,,,,,,
3050,,,4.0,,,,,,,,,,,,,,,,,
3051,,,,,,,,,,,,,8.0,,,,,,,
3052,5.0,,,,,,7.0,,,,,7.0,,,,,,,,
3053,,,,,,,,,,,,,,,,,,,,
3054,,,7.0,,,,,,,,,,,,,,,,,
3055,,5.0,,,,5.0,,,,,,,7.0,,,,,,,
3056,,,,,,,,,,,,,,,,,,,,
3057,,5.0,,,,5.0,,,,,,,,,,,,,,
3058,,,,,,,,,,6.0,,,,,,,,,,
3059,7.0,,,6.0,,,,,,,,,,,,,,,5.0,8.0
3060,,7.0,,,,7.0,,,,,,,,,,,,,,
3061,,,,,8.0,,,,,,,,,,,,,,,
3062,,,,,,,,,,,,,,,,,,,,
3063,,,,,,,,,,,,,,7.0,,,,7.0,,
3064,,,5.0,,,,,,,,,7.0,,,,,,,,
3065,,,4.0,,,,,,,,,,,8.0,,,,8.0,,
3066,,,,,,,,,,,,,,,,,,,,
3067,,,,,,,,,,,,6.0,,,,,,,,
3068,,,,,,,,,,,,,,,,7.0,,,,
3069,,,,,,,,,,,5.0,,,,,,,,,
3070,,,,,,,,,,,,,,7.0,,,,7.0,,
3071,,,,,,,,,,,,,,,,,,,,
3072,,,,,,,,,,6.0,,,,,,,,,,
3073,,,,,,,,,,,,,,,,,,,,
3074,,,,,,,,,,,,,8.0,,,,,,,
3075,,,,,,,,,,,,,,,,,,,,
3076,,,,,,,,,,,4.0,,,,,,,,,
3077,,,,,,,,,,,,,,,,,,,,6.0
3078,,8.0,,,,8.0,,,,,,,,,,,,,6.0,
3079,,7.0,,,,7.0,,,,,,,,,,,,,,
3080,,,,,,,7.0,,,,,,,,,,,,,
3081,,,,,,,6.0,,,,,6.0,,,4.0,,,,,
3082,,,,,,,,,7.0,,,,,,,,,,,
3083,,8.0,,,,8.0,,,,,,,,,,,,,,
3084,4.0,,,,,,,6.0,,,,5.0,,8.0,,,,8.0,,
3085,,,,7.0,,,,,,,,7.0,,,,,,,,6.0
3086,,,,,,,,,,7.0,,,,,,,,,,
3087,,,,,3.0,,,,,,,,,,,,,,,
3088,,,,,,,,,,,,,,,,,,,,
3089,,,,,,,,,,,,,,7.0,,,,7.0,,
3090,,,,,,,,,,,,,,,,,,,,
3091,,,,6.0,,,,,,,7.0,,,,,,,,,
3092,,8.0,,,,8.0,,,,,,,,,,,,,,
3093,,,,,,,,,,,,,,,,,,,,
3094,,,,,,,,,,,,,,5.0,,,,5.0,,8.0
3095,,,,,,,,,,,,,,,,,,,,
3096,,,,,,,,,,7.0,,,,7.0,,,,7.0,,
3097,,,,,4.0,,,,,,,,,,,,,,,
3098,,,,,,,,,,,,,,,,,,,,
3099,,,,,,,,,,,,,,,,5.0,,,,
3100,,,,,,,,,,,,,,,6.0,,,,,
3101,5.0,,,,,,,,,,,,,,,5.0,,,,
3102,,,,,,,,,,,7.0,,,,,,,,,
3103,,,,,,,,,,,,,,,,8.0,5.0,,,
3104,,,,,,,,,,,,,,,,,,,,
3105,,,,,,,,,,,,,,,,,,,,
3106,,,,,,,,,,,6.0,,,,,,,,,
3107,,,,,,,,,,,,,,,,,,,,
3108,,,,,,,,,,,,,,,,,,,,
3109,,,,,,,,,,,,,,,,,,,,
3110,,,,,,,,,,,,,,,,,7.0,,,
3111,,,,,,,,,,,,,,,,,,,,
3112,3.0,,6.0,,,,,,,,,,,,,,7.0,,,
3113,,,,,,,,,,8.0,,,,,,,,,,
3114,,,,,,,,,,,,,8.0,,,6.0,,,,
3115,,,,,,,,,,,,8.0,,,,,,,,
3116,,,,,,,,,,,6.0,,,,8.0,,,,,
3117,,,,,,,,,,,6.0,,,,,,,,,
3118,,,,,,,,,,,,,,,,,,,7.0,
3119,,,,,,,,,,,5.0,,,,,,,,,
3120,,,,,,,,,,,,,,7.0,,,,7.0,,
3121,,,,,,,,,,6.0,,,,,,,,,,
3122,,,,,,,,,,,,,6.0,,,,,,,
3123,,,,,,,,,7.0,,,,,,,,,,7.0,
3124,,,,,,,,,,,,,,,,8.0,,,,
3125,8.0,,,,,,,,,,,,,,,,,,,
3126,,,,,,,,,,,,,,,,,,,7.0,
3127,,,,,,,,,,,,,,,,,,,,
3128,,,,,,,,,,,,,,,,,,,,
3129,1.0,,,,6.0,,,,,,,,,,,,,,,
3130,,,,,,,,,,,,,,,7.0,,,,,
3131,,,,,,,,,,,,,,,,,,,,7.0
3132,,,,,,,,,,,,,,,,,,,,
3133,,,,,,,,,,,,,,6.0,,,,6.0,,
3134,,,,,,,4.0,,,,,,8.0,,,5.0,,,,
3135,,7.0,,,,7.0,,,,,,,,,,,,,,
3136,,5.0,,,,5.0,,,,,5.0,6.0,,,,,,,,
3137,,7.0,,,,7.0,,,,,,,,,,,,,,
3138,,,,,,,,,,,,,,,,,,,,
3139,,,,,,,5.0,,,,,,,,,,,,,
3140,,,,,,,,8.0,,,,,,,,,5.0,,,
3141,,,,,,,,,,,,,,,,7.0,,,,
3142,,,,,,,,,,,,,,,,,,,,
3143,,,,,,,,,6.0,,,,,,,,,,,
3144,,,,,,,8.0,,,,,,,,,,,,,
3145,,,,,,,,,8.0,,,,,4.0,,,,4.0,,
3146,,,,,,,7.0,,,8.0,,,,8.0,7.0,,,8.0,,
3147,,,,,,,,,,,6.0,,,,,,,,,
3148,,7.0,,,,7.0,,,,,,,,,,7.0,,,,
3149,,,,,,,,,,,,,,,,,,,,
3150,,,,,,,,7.0,,,,,,,,,,,,
3151,,,,6.0,4.0,,,,,,,,,,,,,,,
3152,,,,,,,,,,,,,,,,,,,,
3153,,,,,,,,,,,,,8.0,,,,,,,
3154,,,,,,,,,,,,,,,,,,,,
3155,,,,,,,,,,,,,,6.0,7.0,,,6.0,,
3156,,,,,,,,7.0,,,,,,,,,,,,
3157,,,,,,,,,,,,,,,,,,,,
3158,,,,,,,,,,,,,,,,,,,,
3159,,,,,,,,,,,,,,8.0,,,5.0,8.0,,
3160,,,,,,,,,,4.0,,,,,,,,,,
3161,,7.0,7.0,,,7.0,,,,,,,,,,,,,,
3162,,,,,,,,,,,7.0,,,,,,,,,
3163,,7.0,,,,7.0,,,,,,,,,,5.0,,,,
3164,6.0,,,,,,,,,,,,,,,,,,,
3165,,,,,,,,,,,,,,,7.0,,,,,
3166,,,,,,,,,,,,,,,,,,,,
3167,6.0,6.0,,,,6.0,,,,,,,,,,,,,,
3168,,,7.0,,,,,,,,,7.0,,,,,,,,6.0
3169,,4.0,,7.0,,4.0,,,,,,,,,,,,,,
3170,,,,,,,,,,,,,6.0,,,,,,,
3171,,7.0,,,7.0,7.0,,,,,,,,7.0,,,,7.0,,
3172,,,,,,,,,,,,,,,,,,,,
3173,,,,,,,,,,,,,,,,,,,,
3174,,,,,,,,,,,,,,,,,,,,
3175,,,,,,,5.0,,,,,,,,,,,,6.0,
3176,,,,,,,,,,,,,,,,,,,,
3177,,,,7.0,,,,,,,,,,,,,,,,
3178,,,,,,,,,,,5.0,,,5.0,,,,5.0,,8.0
3179,,,,,,,,,,,,,,,,,,,,
3180,,,,,,,,,,,,,,,,,,,,
